epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.547344,1.673594,0.646429,0.700400,1.863283,1.822623,3.545290,0.504490,0.485714,0.493821,0.462185,0.195242,0.206902,0.453061,0.448163,0.539592,-0.086531,0.442857,val_gen_auc_avg,0.504490,9.999726e-05
20,1.586907,0.690859,0.530225,0.429054,1.349610,1.490826,3.293645,0.483265,0.457143,0.535061,0.500000,0.223082,0.225656,0.542857,0.558367,0.512653,-0.015510,0.471429,val_gen_auc_avg,0.483265,9.890738e-05
40,1.060155,0.484554,0.483357,0.309309,1.128363,1.117944,3.156089,0.518367,0.500000,0.563731,0.495798,0.173947,0.187591,0.502041,0.511837,0.429388,-0.009796,0.528571,val_gen_auc_avg,0.518367,9.567727e-05
60,0.902746,0.426170,0.446021,0.148972,0.804273,0.857041,3.080209,0.608163,0.528571,0.686887,0.533613,0.175110,0.196492,0.581224,0.392653,0.390204,0.188571,0.457143,val_gen_auc_avg,0.608163,9.045085e-05
80,0.805836,0.364534,0.468657,0.212430,0.890592,0.840323,3.063303,0.768980,0.614286,0.743945,0.718487,0.159044,0.185914,0.606531,0.347755,0.484082,0.122449,0.571429,val_gen_auc_avg,0.768980,8.345653e-05
100,0.814963,0.176548,0.428351,0.083995,0.689683,0.784057,3.060524,0.737959,0.614286,0.725231,0.701681,0.133105,0.112627,0.735510,0.572245,0.488980,0.163265,0.657143,val_gen_auc_avg,0.737959,7.500000e-05
120,0.733322,0.282929,0.436600,0.145319,0.719781,0.676983,2.924790,0.695510,0.700000,0.744227,0.710084,0.120405,0.082933,0.683265,0.488980,0.490612,0.192653,0.685714,val_gen_auc_avg,0.695510,6.545085e-05
140,0.699418,0.195829,0.418945,0.035964,0.690517,0.706645,2.992427,0.767347,0.700000,0.738225,0.684874,0.094121,0.075114,0.704490,0.626122,0.442449,0.078367,0.685714,val_gen_auc_avg,0.767347,5.522642e-05
160,0.663102,0.103741,0.415739,0.022260,0.731746,0.668897,2.762063,0.727347,0.685714,0.724101,0.693277,0.093159,0.074170,0.705306,0.500408,0.545306,0.160000,0.671429,val_gen_auc_avg,0.727347,4.477358e-05
180,0.661115,0.161684,0.403433,0.039909,0.561620,0.672073,2.675568,0.728980,0.700000,0.713509,0.676471,0.100840,0.072136,0.734694,0.311837,0.446531,0.288163,0.700000,val_gen_auc_avg,0.728980,3.454915e-05
200,0.653859,0.114486,0.386607,0.018324,0.699445,0.619490,2.690697,0.718367,0.728571,0.692042,0.630252,0.080602,0.071342,0.720816,0.387755,0.391837,0.328980,0.657143,val_gen_auc_avg,0.718367,2.500000e-05
220,0.658757,0.186009,0.406131,0.065706,0.644626,0.623161,2.615250,0.713469,0.700000,0.698891,0.596639,0.090408,0.057481,0.741224,0.455510,0.445714,0.285714,0.700000,val_gen_auc_avg,0.713469,1.654347e-05
240,0.676628,0.140554,0.379929,0.020872,0.661324,0.604929,2.513909,0.706122,0.657143,0.670221,0.592437,0.081960,0.053950,0.733061,0.518367,0.409796,0.214694,0.757143,val_gen_auc_avg,0.706122,9.549150e-06
260,0.607908,0.206399,0.393188,0.096989,0.693547,0.651472,2.380501,0.731429,0.685714,0.667749,0.588235,0.096154,0.063417,0.777959,0.428571,0.453061,0.324898,0.685714,val_gen_auc_avg,0.731429,4.322727e-06
280,0.614414,0.128839,0.394070,0.017597,0.648573,0.569609,2.222821,0.684082,0.700000,0.656521,0.571429,0.069113,0.064657,0.706122,0.351837,0.417959,0.288163,0.642857,val_gen_auc_avg,0.684082,1.092620e-06
300,0.636359,0.141296,0.367456,0.035097,0.617314,0.658741,2.199280,0.720000,0.714286,0.649319,0.579832,0.098590,0.061659,0.750204,0.486531,0.518367,0.231837,0.685714,val_gen_auc_avg,0.720000,0.000000e+00
