epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.547103,1.675949,0.646493,0.700336,1.869206,1.823642,3.540839,0.509388,0.457143,0.554128,0.474790,0.192011,0.214369,0.418776,0.444082,0.552653,-0.133878,0.442857,val_gen_auc_avg,0.509388,9.999726e-05
20,1.366569,0.576040,0.550213,0.374288,1.232651,1.415877,3.246422,0.480816,0.442857,0.519949,0.512605,0.230156,0.243792,0.472653,0.548571,0.569796,-0.097143,0.414286,val_gen_auc_avg,0.480816,9.890738e-05
40,0.948356,0.425292,0.480287,0.296261,1.036176,0.988200,3.102672,0.497143,0.571429,0.575171,0.508403,0.227421,0.225259,0.568980,0.543673,0.619592,-0.050612,0.571429,val_gen_auc_avg,0.497143,9.567727e-05
60,0.857097,0.249900,0.454852,0.095115,0.784441,0.828014,3.015237,0.580408,0.528571,0.697408,0.609244,0.196094,0.219723,0.581224,0.472653,0.480816,0.100408,0.514286,val_gen_auc_avg,0.580408,9.045085e-05
80,0.759160,0.527926,0.438807,0.259598,0.816317,0.805520,2.928684,0.751837,0.614286,0.733493,0.710084,0.171108,0.188516,0.586939,0.347755,0.551020,0.035918,0.585714,val_gen_auc_avg,0.751837,8.345653e-05
100,0.816318,0.131346,0.435017,0.100361,0.632681,0.755228,2.838359,0.800000,0.685714,0.719794,0.710084,0.126210,0.129185,0.720816,0.526531,0.397551,0.194286,0.642857,val_gen_auc_avg,0.800000,7.500000e-05
120,0.716763,0.288248,0.435618,0.128294,0.748850,0.663808,2.847619,0.751837,0.657143,0.731799,0.701681,0.118027,0.089867,0.664490,0.543673,0.493061,0.120816,0.628571,val_gen_auc_avg,0.751837,6.545085e-05
140,0.732899,0.171275,0.422204,0.041961,0.697620,0.729595,2.764300,0.807347,0.700000,0.724243,0.693277,0.122515,0.073546,0.757551,0.573061,0.395918,0.184490,0.671429,val_gen_auc_avg,0.807347,5.522642e-05
160,0.642172,0.111707,0.412016,0.030671,0.734169,0.643984,2.685148,0.720816,0.714286,0.717322,0.684874,0.111786,0.066863,0.766531,0.465306,0.480816,0.285714,0.685714,val_gen_auc_avg,0.720816,4.477358e-05
180,0.688937,0.152399,0.407226,0.034023,0.592644,0.684844,2.627908,0.803265,0.700000,0.709166,0.672269,0.105525,0.067422,0.779592,0.385306,0.536327,0.243265,0.700000,val_gen_auc_avg,0.803265,3.454915e-05
200,0.623877,0.140542,0.378437,0.023685,0.661104,0.589061,2.516792,0.841633,0.714286,0.721842,0.672269,0.109623,0.058211,0.755102,0.455510,0.427755,0.299592,0.700000,val_gen_auc_avg,0.841633,2.500000e-05
220,0.634570,0.166264,0.415320,0.063036,0.638514,0.587696,2.506558,0.755918,0.728571,0.740484,0.655462,0.093040,0.061836,0.874286,0.365714,0.400000,0.474286,0.814286,val_gen_auc_avg,0.755918,1.654347e-05
240,0.672726,0.136649,0.384888,0.008919,0.665547,0.575666,2.400156,0.744490,0.728571,0.727350,0.647059,0.102053,0.056574,0.746939,0.568163,0.410612,0.178776,0.714286,val_gen_auc_avg,0.744490,9.549150e-06
260,0.599264,0.180606,0.389762,0.074266,0.691038,0.627266,2.352205,0.767347,0.742857,0.711673,0.647059,0.084593,0.055441,0.775510,0.363265,0.502041,0.273469,0.685714,val_gen_auc_avg,0.767347,4.322727e-06
280,0.612446,0.112661,0.392425,0.006644,0.663545,0.545695,2.265730,0.719184,0.685714,0.718381,0.655462,0.105210,0.057118,0.800816,0.403265,0.412245,0.388571,0.728571,val_gen_auc_avg,0.719184,1.092620e-06
300,0.634538,0.159514,0.367442,0.031292,0.627708,0.643236,2.247531,0.831837,0.728571,0.688511,0.647059,0.101098,0.067486,0.707755,0.474286,0.569796,0.137959,0.642857,val_gen_auc_avg,0.831837,0.000000e+00
